开始时间,持续时间,事件大类,事件类别,内容类型,事件内容,备注,Tag,状态
2018-01-19 11:30,15,未分类,杂事,未分类,吃饭,,,已完成
2018-01-19 11:45,105,未分类,运动,未分类,,,,已完成
2018-01-19 13:30,165,未分类,学习,未分类,,,,已完成
2018-01-19 16:15,60,未分类,工作,未分类,,,,已完成
2018-01-19 17:15,30,未分类,杂事,未分类,吃饭,,,已完成
2018-01-19 17:45,30,未分类,阅读,未分类,,,,已完成
2018-01-19 18:15,75,未分类,睡觉,未分类,,,,已完成
2018-01-19 19:30,30,未分类,工作,未分类,,,,已完成
2018-01-19 20:00,45,未分类,学习,未分类,,,,已完成
2018-01-19 20:45,15,未分类,学习,未分类,ML,,,已完成
2018-01-19 21:00,120,未分类,阅读,未分类,,,,已完成
2018-01-19 23:00,60,未分类,杂事,未分类,,,,已完成
2018-01-20 00:00,60,未分类,娱乐,未分类,,,,已完成
2018-01-20 01:00,30,未分类,杂事,未分类,,,,已完成
2018-01-20 01:30,30,未分类,阅读,未分类,,,,已完成
2018-01-20 02:00,420,未分类,睡觉,未分类,,,,已完成
2018-01-20 09:00,45,未分类,杂事,未分类,吃饭,,,已完成
2018-01-20 09:45,15,未分类,学习,未分类,,,,已完成
2018-01-20 10:00,30,未分类,阅读,未分类,,,,已完成
2018-01-20 10:30,60,未分类,娱乐,未分类,,,,已完成
2018-01-20 11:30,30,未分类,杂事,未分类,吃饭,,,已完成
2018-01-20 12:00,60,未分类,阅读,未分类,,,,已完成
2018-01-20 13:00,285,未分类,娱乐,未分类,,,,已完成
2018-01-20 17:45,30,未分类,杂事,未分类,吃饭,,,已完成
2018-01-20 18:15,165,未分类,学习,未分类,,,,已完成
2018-01-20 21:00,60,未分类,娱乐,未分类,,,,已完成
2018-01-20 22:00,60,未分类,阅读,未分类,,,,已完成
2018-01-20 23:00,120,未分类,学习,未分类,,,,已完成
2018-01-21 01:00,465,未分类,睡觉,未分类,,,,已完成
2018-01-21 08:45,15,未分类,杂事,未分类,吃饭,,,已完成
2018-01-21 09:00,120,未分类,学习,未分类,,,,已完成
2018-01-21 11:00,15,未分类,阅读,未分类,,,,已完成
2018-01-21 11:15,30,未分类,杂事,未分类,吃饭,,,已完成
2018-01-21 11:45,30,未分类,阅读,未分类,,,,已完成
2018-01-21 12:15,45,未分类,睡觉,未分类,,,,已完成
2018-01-21 13:00,60,未分类,阅读,未分类,,,,已完成
2018-01-21 14:00,60,未分类,娱乐,未分类,,,,已完成
2018-01-21 15:00,90,未分类,运动,未分类,,,,已完成
2018-01-21 16:30,15,未分类,娱乐,未分类,,,,已完成
2018-01-21 16:45,30,未分类,运动,未分类,,,,已完成
2018-01-21 17:15,30,未分类,杂事,未分类,吃饭,,,已完成
2018-01-21 17:45,75,未分类,娱乐,未分类,,,,已完成
2018-01-21 19:00,75,未分类,阅读,未分类,,,,已完成
2018-01-21 20:15,60,未分类,娱乐,未分类,,,,已完成
2018-01-21 21:15,105,未分类,阅读,未分类,,,,已完成
2018-01-21 23:00,60,未分类,杂事,未分类,,,,已完成
2018-01-22 00:00,15,未分类,娱乐,未分类,,,,已完成
2018-01-22 00:15,60,未分类,阅读,未分类,,,,已完成
2018-01-22 01:15,450,未分类,睡觉,未分类,,,,已完成
2018-01-22 08:45,30,未分类,杂事,未分类,吃饭,,,已完成
2018-01-22 09:15,30,未分类,娱乐,未分类,,,,已完成
2018-01-22 09:45,90,未分类,阅读,未分类,,,,已完成
2018-01-22 11:15,15,未分类,杂事,未分类,吃饭,,,已完成
2018-01-22 11:30,135,未分类,运动,未分类,,,,已完成
2018-01-22 13:45,60,未分类,阅读,未分类,,,,已完成
2018-01-22 14:45,45,未分类,娱乐,未分类,,,,已完成
2018-01-22 15:30,90,未分类,阅读,未分类,,,,已完成
2018-01-22 17:00,15,未分类,学习,未分类,,,,已完成
2018-01-22 17:15,30,未分类,杂事,未分类,吃饭,,,已完成
2018-01-22 17:45,45,未分类,学习,未分类,,,,已完成
2018-01-22 18:30,90,未分类,睡觉,未分类,,,,已完成
2018-01-22 20:00,105,未分类,学习,未分类,ML,,,已完成
2018-01-22 21:45,45,未分类,娱乐,未分类,,,,已完成
2018-01-22 22:30,30,未分类,阅读,未分类,,,,已完成
2018-01-22 23:00,60,未分类,杂事,未分类,,,,已完成
2018-01-23 00:00,90,未分类,阅读,未分类,,,,已完成
2018-01-23 01:30,435,未分类,睡觉,未分类,,,,已完成
2018-01-23 08:45,45,未分类,杂事,未分类,,,,已完成
2018-01-23 09:30,150,未分类,阅读,未分类,,,,已完成
2018-01-23 12:00,120,未分类,睡觉,未分类,,,,已完成
2018-01-23 14:00,195,未分类,阅读,未分类,,,,已完成
2018-01-23 17:15,30,未分类,杂事,未分类,吃饭,,,已完成
2018-01-23 17:45,105,未分类,阅读,未分类,,,,已完成
2018-01-23 19:30,30,未分类,娱乐,未分类,,,,已完成
2018-01-23 20:00,30,未分类,阅读,未分类,,,,已完成
2018-01-23 20:30,30,未分类,娱乐,未分类,,,,已完成
2018-01-23 21:00,30,未分类,阅读,未分类,,,,已完成
2018-01-23 21:30,120,未分类,娱乐,未分类,,,,已完成
2018-01-23 23:30,15,未分类,阅读,未分类,,,,已完成
2018-01-23 23:45,30,未分类,娱乐,未分类,,,,已完成
2018-01-24 00:15,60,未分类,阅读,未分类,,,,已完成
2018-01-24 01:15,450,未分类,睡觉,未分类,,,,已完成
2018-01-24 08:45,30,未分类,杂事,未分类,吃饭,,,已完成
2018-01-24 09:15,15,未分类,娱乐,未分类,,,,已完成
2018-01-24 09:30,120,未分类,阅读,未分类,,,,已完成
2018-01-24 11:30,30,未分类,杂事,未分类,吃饭,,,已完成
2018-01-24 12:00,15,未分类,阅读,未分类,,,,已完成
2018-01-24 12:15,15,未分类,娱乐,未分类,,,,已完成
2018-01-24 12:30,105,未分类,运动,未分类,,,,已完成
2018-01-24 14:15,120,未分类,阅读,未分类,,,,已完成
2018-01-24 16:15,15,未分类,杂事,未分类,,,,已完成
2018-01-24 16:30,45,未分类,工作,未分类,,,,已完成
2018-01-24 17:15,15,未分类,杂事,未分类,吃饭,,,已完成
2018-01-24 17:30,90,未分类,娱乐,未分类,,,,已完成
2018-01-24 19:00,60,未分类,阅读,未分类,,,,已完成
2018-01-24 20:00,75,未分类,学习,未分类,,,,已完成
2018-01-24 21:15,30,未分类,娱乐,未分类,,,,已完成
2018-01-24 21:45,75,未分类,阅读,未分类,,,,已完成
2018-01-24 23:00,60,未分类,娱乐,未分类,,,,已完成
2018-01-25 00:00,30,未分类,阅读,未分类,,,,已完成
2018-01-25 00:30,150,未分类,杂事,未分类,,,,已完成
2018-01-25 03:00,420,未分类,睡觉,未分类,,,,已完成
2018-01-25 10:00,30,未分类,杂事,未分类,吃饭,,,已完成
2018-01-25 10:30,30,未分类,阅读,未分类,,,,已完成
2018-01-25 11:00,60,未分类,工作,未分类,,,,已完成
2018-01-25 12:00,60,未分类,睡觉,未分类,,,,已完成
2018-01-25 13:00,30,未分类,杂事,未分类,吃饭,,,已完成
2018-01-25 13:30,90,未分类,杂事,未分类,,,,已完成
2018-01-25 15:00,60,未分类,娱乐,未分类,,,,已完成
2018-01-25 16:00,120,未分类,睡觉,未分类,,,,已完成
2018-01-25 18:00,30,未分类,杂事,未分类,吃饭,,,已完成
2018-01-25 18:30,30,未分类,阅读,未分类,,,,已完成
2018-01-25 19:00,90,未分类,睡觉,未分类,,,,已完成
2018-01-25 20:30,30,未分类,阅读,未分类,,,,已完成
2018-01-25 21:00,45,未分类,娱乐,未分类,,,,已完成
2018-01-25 21:45,30,未分类,杂事,未分类,,,,已完成
2018-01-25 22:15,75,未分类,工作,未分类,,,,已完成
2018-01-25 23:30,75,未分类,阅读,未分类,,,,已完成
2018-01-26 00:45,30,未分类,娱乐,未分类,,,,已完成
2018-01-26 01:15,15,未分类,阅读,未分类,,,,已完成
2018-01-26 01:30,450,未分类,睡觉,未分类,,,,已完成
2018-01-26 09:00,30,未分类,杂事,未分类,吃饭,,,已完成
2018-01-26 09:30,120,未分类,阅读,未分类,,,,已完成
2018-01-26 11:30,30,未分类,杂事,未分类,吃饭,,,已完成
2018-01-26 12:00,90,未分类,运动,未分类,,,,已完成
2018-01-26 13:30,225,未分类,阅读,未分类,,,,已完成
2018-01-26 17:15,30,未分类,杂事,未分类,吃饭,,,已完成
2018-01-26 17:45,45,未分类,娱乐,未分类,,,,已完成
2018-01-26 18:30,60,未分类,阅读,未分类,,,,已完成
2018-01-26 19:30,15,未分类,娱乐,未分类,,,,已完成
2018-01-26 19:45,30,未分类,阅读,未分类,,,,已完成
2018-01-26 20:15,45,未分类,娱乐,未分类,,,,已完成
2018-01-26 21:00,60,未分类,杂事,未分类,,,,已完成
2018-01-26 22:00,30,未分类,工作,未分类,,,,已完成
2018-01-26 22:30,60,未分类,娱乐,未分类,,,,已完成
2018-01-26 23:30,135,未分类,阅读,未分类,,,,已完成
2018-01-27 01:45,405,未分类,睡觉,未分类,,,,已完成
2018-01-27 08:30,30,未分类,杂事,未分类,吃饭,,,已完成
2018-01-27 09:00,135,未分类,阅读,未分类,,,,已完成
2018-01-27 11:15,30,未分类,娱乐,未分类,,,,已完成
2018-01-27 11:45,30,未分类,杂事,未分类,吃饭,,,已完成
2018-01-27 12:15,30,未分类,学习,未分类,,,,已完成
2018-01-27 12:45,30,未分类,睡觉,未分类,,,,已完成
2018-01-27 13:15,15,未分类,阅读,未分类,,,,已完成
2018-01-27 13:30,60,未分类,娱乐,未分类,,,,已完成
2018-01-27 14:30,15,未分类,学习,未分类,Python,,,已完成
2018-01-27 14:45,30,未分类,娱乐,未分类,,,,已完成
2018-01-27 15:15,60,未分类,学习,未分类,Python,,,已完成
2018-01-27 16:15,60,未分类,娱乐,未分类,,,,已完成
2018-01-27 17:15,30,未分类,杂事,未分类,吃饭,,,已完成
2018-01-27 17:45,75,未分类,娱乐,未分类,,,,已完成
2018-01-27 19:00,90,未分类,睡觉,未分类,,,,已完成
2018-01-27 20:30,45,未分类,娱乐,未分类,,,,已完成
2018-01-27 21:15,30,未分类,工作,未分类,,,,已完成
2018-01-27 21:45,15,未分类,娱乐,未分类,,,,已完成
2018-01-27 22:00,60,未分类,工作,未分类,,,,已完成
2018-01-27 23:00,45,未分类,学习,未分类,Python,,,已完成
2018-01-27 23:45,75,未分类,娱乐,未分类,,,,已完成
2018-01-28 01:00,60,未分类,阅读,未分类,,,,已完成
2018-01-28 02:00,375,未分类,睡觉,未分类,,,,已完成
2018-01-28 08:15,15,未分类,杂事,未分类,,,,已完成
2018-01-28 08:30,15,未分类,杂事,未分类,吃饭,,,已完成
2018-01-28 08:45,165,未分类,工作,未分类,,,,已完成
2018-01-28 11:30,30,未分类,阅读,未分类,,,,已完成
2018-01-28 12:00,105,未分类,运动,未分类,,,,已完成
2018-01-28 13:45,15,未分类,阅读,未分类,,,,已完成
2018-01-28 14:00,90,未分类,娱乐,未分类,,,,已完成
2018-01-28 15:30,90,未分类,阅读,未分类,,,,已完成
2018-01-28 17:00,30,未分类,学习,未分类,复习,,,已完成
2018-01-28 17:30,30,未分类,阅读,未分类,,,,已完成
2018-01-28 18:00,60,未分类,娱乐,未分类,,,,已完成
2018-01-28 19:00,90,未分类,学习,未分类,复习,,,已完成
2018-01-28 20:30,60,未分类,娱乐,未分类,,,,已完成
2018-01-28 21:30,30,未分类,学习,未分类,复习,,,已完成
2018-01-28 22:00,45,未分类,杂事,未分类,,,,已完成
2018-01-28 22:45,30,未分类,学习,未分类,复习,,,已完成
2018-01-28 23:15,30,未分类,娱乐,未分类,,,,已完成
2018-01-28 23:45,75,未分类,阅读,未分类,,,,已完成
2018-01-29 01:00,510,未分类,睡觉,未分类,,,,已完成
2018-01-29 09:30,30,未分类,杂事,未分类,,,,已完成
2018-01-29 10:00,105,未分类,学习,未分类,复习,,,已完成
2018-01-29 11:45,135,未分类,运动,未分类,,,,已完成
2018-01-29 14:00,195,未分类,学习,未分类,复习,,,已完成
2018-01-29 17:15,60,未分类,工作,未分类,,,,已完成
2018-01-29 18:15,105,未分类,杂事,未分类,吃饭,,,已完成
2018-01-29 20:00,150,未分类,学习,未分类,,,,已完成
2018-01-29 22:30,45,未分类,杂事,未分类,,,,已完成
2018-01-29 23:15,15,未分类,娱乐,未分类,,,,已完成
2018-01-29 23:30,90,未分类,阅读,未分类,,,,已完成
2018-01-30 01:00,420,未分类,睡觉,未分类,,,,已完成
2018-01-30 08:00,30,未分类,杂事,未分类,,,,已完成
2018-01-30 08:30,15,未分类,学习,未分类,复习,,,已完成
2018-01-30 08:45,75,未分类,工作,未分类,,,,已完成
2018-01-30 10:00,75,未分类,学习,未分类,复习,,,已完成
2018-01-30 11:15,15,未分类,杂事,未分类,吃饭,,,已完成
2018-01-30 11:30,90,未分类,娱乐,未分类,,,,已完成
2018-01-30 13:00,150,未分类,工作,未分类,,,,已完成
2018-01-30 15:30,15,未分类,学习,未分类,复习,,,已完成
2018-01-30 15:45,75,未分类,娱乐,未分类,,,,已完成
2018-01-30 17:00,90,未分类,学习,未分类,复习,,,已完成
2018-01-30 18:30,30,未分类,工作,未分类,,,,已完成
2018-01-30 19:00,45,未分类,学习,未分类,复习,,,已完成
2018-01-30 19:45,135,未分类,娱乐,未分类,,,,已完成
2018-01-30 22:00,30,未分类,学习,未分类,复习,,,已完成
2018-01-30 22:30,60,未分类,杂事,未分类,,,,已完成
2018-01-30 23:30,75,未分类,学习,未分类,复习,,,已完成
2018-01-31 00:45,15,未分类,娱乐,未分类,,,,已完成
2018-01-31 01:00,30,未分类,阅读,未分类,,,,已完成
2018-01-31 01:30,480,未分类,睡觉,未分类,,,,已完成
2018-01-31 09:30,30,未分类,杂事,未分类,,,,已完成
2018-01-31 10:00,15,未分类,工作,未分类,,,,已完成
2018-01-31 10:15,30,未分类,学习,未分类,,,,已完成
2018-01-31 10:45,75,未分类,娱乐,未分类,,,,已完成
2018-01-31 12:00,135,未分类,运动,未分类,,,,已完成
2018-01-31 14:15,30,未分类,娱乐,未分类,,,,已完成
2018-01-31 14:45,150,未分类,学习,未分类,复习,,,已完成
2018-01-31 17:15,30,未分类,杂事,未分类,吃饭,,,已完成
2018-01-31 17:45,60,未分类,娱乐,未分类,,,,已完成
2018-01-31 18:45,75,未分类,学习,未分类,复习,,,已完成
2018-01-31 20:00,120,未分类,学习,未分类,ML,,,已完成
2018-01-31 22:00,30,未分类,学习,未分类,复习,,,已完成
2018-01-31 22:30,30,未分类,杂事,未分类,,,,已完成
2018-01-31 23:00,30,未分类,娱乐,未分类,,,,已完成
2018-01-31 23:30,90,未分类,学习,未分类,复习,,,已完成
2018-02-01 01:00,420,未分类,睡觉,未分类,,,,已完成
2018-02-01 08:00,30,未分类,娱乐,未分类,,,,已完成
2018-02-01 08:30,15,未分类,杂事,未分类,,,,已完成
2018-02-01 08:45,225,未分类,学习,未分类,,,,已完成
2018-02-01 12:30,30,未分类,杂事,未分类,,,,已完成
2018-02-01 13:00,60,未分类,学习,未分类,,,,已完成
2018-02-01 14:00,60,未分类,娱乐,未分类,,,,已完成
2018-02-01 15:00,135,未分类,学习,未分类,复习,,,已完成
2018-02-01 17:15,30,未分类,杂事,未分类,,,,已完成
2018-02-01 17:45,45,未分类,学习,未分类,复习,,,已完成
2018-02-01 18:30,90,未分类,娱乐,未分类,,,,已完成
2018-02-01 20:00,30,未分类,杂事,未分类,,,,已完成
2018-02-01 20:30,120,未分类,杂事,未分类,等车,,,已完成
2018-02-01 22:30,450,未分类,睡觉,未分类,,,,已完成
2018-02-02 06:00,15,未分类,杂事,未分类,,,,已完成
2018-02-02 06:15,90,未分类,杂事,未分类,等车,,,已完成
2018-02-02 07:45,45,未分类,杂事,未分类,,,,已完成
2018-02-02 08:30,30,未分类,学习,未分类,,,,已完成
2018-02-02 09:00,60,未分类,工作,未分类,,,,已完成
2018-02-02 10:00,90,未分类,学习,未分类,复习,,,已完成
2018-02-02 11:30,30,未分类,睡觉,未分类,,,,已完成
2018-02-02 12:00,90,未分类,运动,未分类,,,,已完成
2018-02-02 13:30,285,未分类,工作,未分类,,,,已完成
2018-02-02 18:15,30,未分类,杂事,未分类,,,,已完成
2018-02-02 18:45,60,未分类,运动,未分类,,,,已完成
2018-02-02 19:45,135,未分类,娱乐,未分类,,,,已完成
2018-02-02 22:00,120,未分类,工作,未分类,,,,已完成
2018-02-03 00:00,60,未分类,娱乐,未分类,,,,已完成
2018-02-03 01:00,405,未分类,睡觉,未分类,,,,已完成
2018-02-03 07:45,30,未分类,工作,未分类,,,,已完成
2018-02-03 08:15,45,未分类,杂事,未分类,吃饭,,,已完成
2018-02-03 09:00,180,未分类,工作,未分类,,,,已完成
2018-02-03 12:00,30,未分类,杂事,未分类,吃饭,,,已完成
2018-02-03 12:30,30,未分类,学习,未分类,,,,已完成
2018-02-03 13:00,45,未分类,睡觉,未分类,午睡,,,已完成
2018-02-03 13:45,195,未分类,工作,未分类,,,,已完成
2018-02-03 17:00,75,未分类,娱乐,未分类,,,,已完成
2018-02-03 18:15,105,未分类,工作,未分类,,,,已完成
2018-02-03 20:00,30,未分类,娱乐,未分类,,,,已完成
2018-02-03 20:30,60,未分类,工作,未分类,,,,已完成
2018-02-03 21:30,60,未分类,娱乐,未分类,,,,已完成
2018-02-03 22:30,135,未分类,学习,未分类,复习,,,已完成
2018-02-04 00:45,15,未分类,娱乐,未分类,,,,已完成
2018-02-04 01:00,420,未分类,睡觉,未分类,,,,已完成
2018-02-04 08:00,60,未分类,杂事,未分类,吃饭,,,已完成
2018-02-04 09:00,180,未分类,工作,未分类,,,,已完成
2018-02-04 12:00,30,未分类,杂事,未分类,吃饭,,,已完成
2018-02-04 12:30,30,未分类,阅读,未分类,,,,已完成
2018-02-04 13:00,30,未分类,工作,未分类,,,,已完成
2018-02-04 13:30,30,未分类,娱乐,未分类,,,,已完成
2018-02-04 14:00,180,未分类,工作,未分类,,,,已完成
2018-02-04 17:00,30,未分类,娱乐,未分类,,,,已完成
2018-02-04 17:30,30,未分类,工作,未分类,,,,已完成
2018-02-04 18:00,60,未分类,杂事,未分类,吃饭,,,已完成
2018-02-04 19:00,105,未分类,运动,未分类,,,,已完成
2018-02-04 20:45,45,未分类,阅读,未分类,,,,已完成
2018-02-04 21:30,150,未分类,娱乐,未分类,,,,已完成
2018-02-05 00:00,60,未分类,学习,未分类,,,,已完成
2018-02-05 01:00,435,未分类,睡觉,未分类,,,,已完成
2018-02-05 08:15,45,未分类,阅读,未分类,,,,已完成
2018-02-05 09:00,120,未分类,工作,未分类,,,,已完成
2018-02-05 11:00,30,未分类,杂事,未分类,吃饭,,,已完成
2018-02-05 11:30,15,未分类,娱乐,未分类,,,,已完成
2018-02-05 11:45,105,未分类,运动,未分类,,,,已完成
2018-02-05 13:30,30,未分类,睡觉,未分类,午睡,,,已完成
2018-02-05 14:00,180,未分类,工作,未分类,,,,已完成
2018-02-05 17:00,60,未分类,娱乐,未分类,,,,已完成
2018-02-05 18:00,30,未分类,杂事,未分类,吃饭,,,已完成
2018-02-05 18:30,60,未分类,娱乐,未分类,,,,已完成
2018-02-05 19:30,90,未分类,睡觉,未分类,,,,已完成
2018-02-05 21:00,30,未分类,娱乐,未分类,,,,已完成
2018-02-05 21:30,30,未分类,学习,未分类,,,,已完成
2018-02-05 22:00,150,未分类,学习,未分类,Python,,,已完成
2018-02-06 00:30,60,未分类,娱乐,未分类,,,,已完成
2018-02-06 01:30,420,未分类,睡觉,未分类,,,,已完成
2018-02-06 08:30,30,未分类,娱乐,未分类,,,,已完成
2018-02-06 09:00,120,未分类,工作,未分类,,,,已完成
2018-02-06 11:00,15,未分类,娱乐,未分类,,,,已完成
2018-02-06 11:15,75,未分类,运动,未分类,,,,已完成
2018-02-06 12:30,30,未分类,杂事,未分类,吃饭,,,已完成
2018-02-06 13:00,30,未分类,阅读,未分类,,,,已完成
2018-02-06 13:30,30,未分类,睡觉,未分类,午睡,,,已完成
